"row","column","cor","p","cor_class"
"ExoticAnnualGrass_cover","aridity",0.196260637048016,0.000229681438272733,"negligeble"
"ExoticPerennialGrass_cover","aridity",0.212491283193546,6.45763275577416e-05,"negligeble"
"ExoticShrub_cover","aridity",0.0238064278954798,0.658078203542754,"negligeble"
"NativePerennialFern_cover","aridity",0.0520320828127259,0.333139594347577,"negligeble"
"NativePerennialGrass_cover","aridity",0.0123786217638491,0.818015477235379,"negligeble"
"NativePerennialHerb_cover","aridity",0.296092820263922,1.79775390130033e-08,"negligeble"
"NativePerennialGraminoid_cover","aridity",0.0173078145011616,0.747653060039902,"negligeble"
"NativeShrub_cover","aridity",0.0184640303519114,0.731423922751608,"negligeble"
"BareGround_cover","aridity",-0.14747575422952,0.00584570477805668,"negligeble"
"MossLichen_cover","aridity",0.0816652110471774,0.128384292294213,"negligeble"
"Rock_cover","aridity",0.189617721783439,0.000375303587673681,"negligeble"
"Distance_to_Eucalypt_canopy","aridity",0.117444998159675,0.0287104727978551,"negligeble"
"K_perc","aridity",0.144709909202686,0.00676954452280687,"negligeble"
"Th_ppm","aridity",0.208795659138886,8.49344824747078e-05,"negligeble"
"SRad_Jan","aridity",-0.275607398406822,1.67709558684948e-07,"negligeble"
"SRad_Jul","aridity",0.0272871229122698,0.611431384919107,"negligeble"
"ExoticAnnualHerb_cover","grass_total",0.0962951667038335,0.0719781356782287,"negligeble"
"ExoticPerennialHerb_cover","grass_total",0.0981447613552531,0.066656677751983,"negligeble"
"ExoticShrub_cover","grass_total",0.0884554353647775,0.0984999558521573,"negligeble"
"NativePerennialFern_cover","grass_total",-0.00362057307200227,0.946189526812346,"negligeble"
"NativePerennialHerb_cover","grass_total",0.0509204453947389,0.342192157214591,"negligeble"
"NativePerennialGraminoid_cover","grass_total",0.137035218688102,0.010268852728021,"negligeble"
"NativeShrub_cover","grass_total",-0.048242105167652,0.36821469493613,"negligeble"
"MossLichen_cover","grass_total",-0.0762701888726057,0.154488485974011,"negligeble"
"Rock_cover","grass_total",-0.170335868412361,0.00138048941679791,"negligeble"
"Distance_to_Eucalypt_canopy","grass_total",0.257048470032884,1.17489346096455e-06,"negligeble"
"annual_precipitation","grass_total",0.200097251849643,0.000171684965667218,"negligeble"
"precipitation_warmest_quarter","grass_total",0.217549695611369,4.26085349607419e-05,"negligeble"
"precipitation_coldest_quarter","grass_total",0.180286385610429,0.000727961529926713,"negligeble"
"PET","grass_total",-0.256371177698994,1.25611598367215e-06,"negligeble"
"K_perc","grass_total",0.0899173594845445,0.0939841799167294,"negligeble"
"Th_ppm","grass_total",0.0266093301674831,0.620817367843406,"negligeble"
"U_ppm","grass_total",0.0971145523002648,0.0703874226375496,"negligeble"
"SRad_Jan","grass_total",-0.0438370295987888,0.414947027621987,"negligeble"
"SRad_Jul","grass_total",-0.0274096512668771,0.610348201632928,"negligeble"
"aridity","grass_total",0.218093067914374,4.07236158488367e-05,"negligeble"
"ExoticAnnualGrass_cover","herb_total",0.0824748548166646,0.123543692390629,"negligeble"
"ExoticPerennialGrass_cover","herb_total",0.117717883621939,0.0276594199064646,"negligeble"
"ExoticShrub_cover","herb_total",-0.000632889797893213,0.990586833202344,"negligeble"
"NativePerennialFern_cover","herb_total",0.083248191342986,0.120051106615719,"negligeble"
"NativePerennialGrass_cover","herb_total",0.0481383351763032,0.369246993938097,"negligeble"
"NativePerennialHerb_cover","herb_total",0.267476350061547,3.7950836118128e-07,"negligeble"
"NativePerennialGraminoid_cover","herb_total",-0.0380835021483152,0.477588796528955,"negligeble"
"NativeShrub_cover","herb_total",-0.02414040856414,0.652655870800266,"negligeble"
"BareGround_cover","herb_total",-0.250093477226243,2.16285822873807e-06,"negligeble"
"MossLichen_cover","herb_total",-0.063264922035079,0.237790598964401,"negligeble"
"Rock_cover","herb_total",0.0502945463806041,0.348165954097978,"negligeble"
"Distance_to_Eucalypt_canopy","herb_total",0.22462739336859,2.34247394472753e-05,"negligeble"
"Th_ppm","herb_total",-0.0568062682022266,0.290626615270612,"negligeble"
"SRad_Jan","herb_total",-0.113102232009518,0.0349380712736522,"negligeble"
"SRad_Jul","herb_total",0.0393559899948799,0.464279326023346,"negligeble"
"grass_total","herb_total",0.129025271183509,0.0157217953690652,"negligeble"
"ExoticAnnualGrass_cover","shrub_total",-0.00888834223770698,0.868397709471171,"negligeble"
"ExoticAnnualHerb_cover","shrub_total",-0.0561308171053414,0.295016271827595,"negligeble"
"ExoticPerennialHerb_cover","shrub_total",0.00846753962193152,0.874575551761996,"negligeble"
"ExoticPerennialGrass_cover","shrub_total",-0.028313786471258,0.597559455401067,"negligeble"
"ExoticShrub_cover","shrub_total",0.205619133107853,0.000106843837520909,"negligeble"
"NativePerennialFern_cover","shrub_total",-0.0258131787672295,0.630322481861308,"negligeble"
"NativePerennialGrass_cover","shrub_total",-0.0135267740941039,0.80091041927546,"negligeble"
"NativePerennialHerb_cover","shrub_total",0.0823363165667065,0.124177625627622,"negligeble"
"NativePerennialGraminoid_cover","shrub_total",-0.0266821482926529,0.618850493183446,"negligeble"
"BareGround_cover","shrub_total",0.0151985991862167,0.776917022391391,"negligeble"
"Litter_cover","shrub_total",0.0240583446195662,0.653759750281153,"negligeble"
"MossLichen_cover","shrub_total",0.0799770529938494,0.135365460006153,"negligeble"
"Rock_cover","shrub_total",-0.028976880053964,0.589002593791287,"negligeble"
"Distance_to_Eucalypt_canopy","shrub_total",-0.0330431391148275,0.538976294797145,"negligeble"
"annual_precipitation","shrub_total",0.0257919851886757,0.63158871950469,"negligeble"
"precipitation_warmest_quarter","shrub_total",0.0174837952416252,0.745175518173725,"negligeble"
"precipitation_coldest_quarter","shrub_total",0.0267693180464187,0.618718316942008,"negligeble"
"PET","shrub_total",-0.0145623836174717,0.78662585342126,"negligeble"
"K_perc","shrub_total",-0.0377003308997582,0.483297129047072,"negligeble"
"Th_ppm","shrub_total",0.028060493517818,0.601892391216156,"negligeble"
"U_ppm","shrub_total",-0.0948171411571734,0.0773273501610006,"negligeble"
"SRad_Jan","shrub_total",0.00139980070756623,0.979242180253724,"negligeble"
"SRad_Jul","shrub_total",0.00472286340020416,0.930045672759776,"negligeble"
"aridity","shrub_total",0.0232067423489335,0.66616542284057,"negligeble"
"grass_total","shrub_total",-0.0281306834222676,0.599932174293348,"negligeble"
"herb_total","shrub_total",-0.0237623788941044,0.657747174812603,"negligeble"
"ExoticShrub_cover","exotic_total",0.0610881218710608,0.254356893804353,"negligeble"
"NativePerennialFern_cover","exotic_total",-0.0116866219319537,0.827536646998863,"negligeble"
"NativePerennialGrass_cover","exotic_total",-0.0356943148444834,0.50566503811282,"negligeble"
"NativePerennialHerb_cover","exotic_total",0.157555450202005,0.00312133417669624,"negligeble"
"NativePerennialGraminoid_cover","exotic_total",0.0338841896707027,0.527498692980411,"negligeble"
"NativeShrub_cover","exotic_total",-0.0494309235265497,0.356516330938683,"negligeble"
"MossLichen_cover","exotic_total",-0.15893349198226,0.00286642202241461,"negligeble"
"Rock_cover","exotic_total",-0.0954348527650319,0.0745688125456316,"negligeble"
"Distance_to_Eucalypt_canopy","exotic_total",0.249765989676115,2.38716691614016e-06,"negligeble"
"Th_ppm","exotic_total",-0.0600039591689629,0.264277425953549,"negligeble"
"U_ppm","exotic_total",0.295838173490281,1.85137631891763e-08,"negligeble"
"SRad_Jan","exotic_total",-0.145756749589399,0.00645287025819452,"negligeble"
"SRad_Jul","exotic_total",-0.0232850528150374,0.665107124435863,"negligeble"
"shrub_total","exotic_total",-0.0351983040648645,0.511600417375062,"negligeble"
"ExoticAnnualGrass_cover","native_total",-0.0419589223986475,0.433911317634468,"negligeble"
"ExoticAnnualHerb_cover","native_total",0.0226412937716929,0.672938407516226,"negligeble"
"ExoticPerennialHerb_cover","native_total",0.0937108852998025,0.0799884712787544,"negligeble"
"ExoticPerennialGrass_cover","native_total",-0.10456048897961,0.0506408848046227,"negligeble"
"ExoticShrub_cover","native_total",0.0424969613803904,0.428034609283682,"negligeble"
"NativePerennialFern_cover","native_total",0.191577513630556,0.000312501852504976,"negligeble"
"NativePerennialHerb_cover","native_total",0.108596459754054,0.042316482141914,"negligeble"
"NativePerennialGraminoid_cover","native_total",0.114135145696936,0.0327925036904189,"negligeble"
"NativeShrub_cover","native_total",0.0513513223497067,0.338117885414456,"negligeble"
"BareGround_cover","native_total",-0.274672511331867,1.7793277651279e-07,"negligeble"
"MossLichen_cover","native_total",0.07888712791373,0.140788880770592,"negligeble"
"Rock_cover","native_total",-0.0170358087756084,0.750793137847493,"negligeble"
"Distance_to_Eucalypt_canopy","native_total",0.189601788031501,0.000375738560846717,"negligeble"
"annual_precipitation","native_total",0.0747931507274404,0.163868265045554,"negligeble"
"precipitation_warmest_quarter","native_total",0.0507332747589284,0.345364052728423,"negligeble"
"precipitation_coldest_quarter","native_total",0.0981043754507231,0.0675584775815175,"negligeble"
"PET","native_total",-0.0302802520186722,0.573456990657456,"negligeble"
"K_perc","native_total",0.035161673729181,0.513256950421614,"negligeble"
"Th_ppm","native_total",0.0753788732476233,0.160583363362888,"negligeble"
"U_ppm","native_total",0.00430608187148036,0.936205227165838,"negligeble"
"SRad_Jan","native_total",0.0440490604076818,0.412691847124107,"negligeble"
"SRad_Jul","native_total",0.0417931482264552,0.437055166007925,"negligeble"
"aridity","native_total",0.0576863220300942,0.283205411676398,"negligeble"
"herb_total","native_total",0.0826121347459065,0.122918001197664,"negligeble"
"shrub_total","native_total",0.0594249056332621,0.267541832297919,"negligeble"
"exotic_total","native_total",-0.0163608172985232,0.760359809865627,"negligeble"
"ExoticAnnualHerb_cover","exotic_grass",0.117473387991794,0.0279863431908414,"negligeble"
"ExoticPerennialHerb_cover","exotic_grass",0.0595769605668406,0.26631736128658,"negligeble"
"ExoticShrub_cover","exotic_grass",0.0777440465543129,0.146653905754672,"negligeble"
"NativePerennialFern_cover","exotic_grass",-0.0812721975417526,0.129131472287015,"negligeble"
"NativePerennialGrass_cover","exotic_grass",-0.099299536961892,0.0635009947385605,"negligeble"
"NativePerennialHerb_cover","exotic_grass",0.0949756914267006,0.0759822364460141,"negligeble"
"NativePerennialGraminoid_cover","exotic_grass",0.0853438034291792,0.110973269666086,"negligeble"
"NativeShrub_cover","exotic_grass",-0.039049951216611,0.466477661070017,"negligeble"
"BareGround_cover","exotic_grass",-0.258683210689441,9.29703922070146e-07,"negligeble"
"MossLichen_cover","exotic_grass",-0.154317300543902,0.00380320303879422,"negligeble"
"Rock_cover","exotic_grass",-0.185243052651646,0.000495129341102185,"negligeble"
"Distance_to_Eucalypt_canopy","exotic_grass",0.153661691536941,0.00406218969901406,"negligeble"
"annual_precipitation","exotic_grass",0.234495411419415,9.84708024254211e-06,"negligeble"
"precipitation_warmest_quarter","exotic_grass",0.270992852565172,2.84417991380792e-07,"negligeble"
"precipitation_coldest_quarter","exotic_grass",0.191937822694311,0.000316739498385399,"negligeble"
"K_perc","exotic_grass",0.119978657129305,0.0252073108247011,"negligeble"
"Th_ppm","exotic_grass",-0.0133795465724633,0.803588726387769,"negligeble"
"U_ppm","exotic_grass",0.13517882734331,0.0115944827930416,"negligeble"
"SRad_Jan","exotic_grass",-0.116610256721241,0.029635027540122,"negligeble"
"SRad_Jul","exotic_grass",-0.0736695676758491,0.17031035452861,"negligeble"
"aridity","exotic_grass",0.270478170360729,3.00138618847257e-07,"negligeble"
"herb_total","exotic_grass",0.127635543663496,0.0168906552713017,"negligeble"
"shrub_total","exotic_grass",-0.0214453089052876,0.689292234797981,"negligeble"
"native_total","exotic_grass",-0.0869167123731223,0.10452118188505,"negligeble"
"annual_precipitation","precipitation_warmest_quarter",0.973723620536739,0,"very high"
"annual_precipitation","precipitation_coldest_quarter",0.985600135551656,0,"very high"
"precipitation_warmest_quarter","precipitation_coldest_quarter",0.924153851971437,0,"very high"
"precipitation_warmest_quarter","PET",-0.910314116516291,0,"very high"
"annual_precipitation","aridity",0.990152757488322,0,"very high"
"precipitation_warmest_quarter","aridity",0.98663021064695,0,"very high"
"precipitation_coldest_quarter","aridity",0.956454611217634,0,"very high"
"PET","aridity",-0.920869548358711,0,"very high"
"NativeShrub_cover","shrub_total",0.976454050379183,0,"very high"
"NativePerennialGrass_cover","native_total",0.975472524810568,0,"very high"
